Model,Split,Threshold,Accuracy,BalancedAcc,F1_binary,F1_macro,Precision_UP,Recall_UP,Precision_DOWN,Recall_DOWN,AUC,MCC,LogLoss,Brier,TP,FP,TN,FN,PosRate,TargetUpRate,Coverage,N,Experiment,ModelType,Scheme,FeatureSet,FeatureCount,ThresholdMode,Margin
XGB_step50_3,test_selective,0.5,0.5447941888619855,0.5080191798941799,0.1296296296296296,0.4107164541590771,0.5185185185185185,0.074074074074074,0.5466321243523317,0.9419642857142856,0.5287698412698412,0.0323250591771404,0.9032284258082224,0.321831913473913,14,13,211,175,0.0653753026634382,0.4576271186440678,0.4916666666666666,413,weight_decay,XGB,step_50pct_3x,all,27.0,selective_fixed_0.5,0.2
XGB_exp100,val,0.6724999999999999,0.5576923076923077,0.5572916666666667,0.5724907063197026,0.5571616878212058,0.5620437956204379,0.5833333333333334,0.5528455284552846,0.53125,0.5334990530303031,0.1147362266985012,0.8540990821527974,0.2985840328561217,77,60,68,55,0.5269230769230769,0.5076923076923077,1.0,260,weight_decay,XGB,exp_hl100,all,27.0,val_f1_macro,
XGB_exp100,test,0.6724999999999999,0.5,0.4988888636930542,0.3457943925233644,0.4705850575333585,0.4955357142857143,0.2655502392344497,0.5016233766233766,0.7322274881516587,0.4991779858953717,-0.0025126230260989,0.823966447922927,0.2973856139500458,111,113,309,307,0.2666666666666666,0.4976190476190476,1.0,840,weight_decay,XGB,exp_hl100,all,27.0,val_f1_macro,
XGB_exp100_th05,test,0.5,0.4976190476190476,0.4977323748837842,0.5081585081585082,0.4973882565123441,0.4954545454545455,0.5215311004784688,0.5,0.4739336492890995,0.4991779858953717,-0.0045403495222041,0.823966447922927,0.2973856139500458,218,222,200,200,0.5238095238095238,0.4976190476190476,1.0,840,weight_decay,XGB,exp_hl100,all,27.0,fixed_0.5,
XGB_exp100,test_selective,0.5,0.5,0.5002367112911286,0.5088161209068011,0.4998388698528783,0.4950980392156863,0.5233160621761658,0.5053763440860215,0.4771573604060913,0.49957260461324,0.0004739026985301,0.8338503316589003,0.300941112603542,202,206,188,184,0.5230769230769231,0.4948717948717949,0.9285714285714286,780,weight_decay,XGB,exp_hl100,all,27.0,selective_fixed_0.5,0.02
XGB_exp100,test_selective,0.5,0.4958791208791209,0.4959470168685611,0.5073825503355704,0.4956040740426094,0.4947643979057591,0.5206611570247934,0.4971098265895953,0.4712328767123288,0.4996037586324012,-0.0081158648399523,0.8441455767858853,0.3047022668127874,189,193,172,174,0.5247252747252747,0.4986263736263736,0.8666666666666667,728,weight_decay,XGB,exp_hl100,all,27.0,selective_fixed_0.5,0.04
XGB_exp100,test_selective,0.5,0.4931921331316187,0.4935308121966852,0.5022288261515602,0.4930250448169203,0.4870317002881844,0.5184049079754601,0.5,0.4686567164179104,0.5008607270396483,-0.0129533290180869,0.8595620497392907,0.3103021754982543,169,178,157,157,0.5249621785173979,0.4931921331316187,0.7869047619047619,661,weight_decay,XGB,exp_hl100,all,27.0,selective_fixed_0.5,0.06
XGB_exp100,test_selective,0.5,0.499184339314845,0.4993984882359203,0.5056360708534622,0.4990990271622683,0.4937106918238994,0.5181518151815182,0.5050847457627119,0.4806451612903226,0.501735334823805,-0.0012037927248671,0.8699631762752327,0.3137193392025451,157,161,149,146,0.5187601957585645,0.4942903752039151,0.7297619047619047,613,weight_decay,XGB,exp_hl100,all,27.0,selective_fixed_0.5,0.08
XGB_exp100,test_selective,0.5,0.5017064846416383,0.502085663683818,0.5084175084175084,0.5016135984994117,0.4934640522875817,0.5243055555555556,0.5107142857142857,0.4798657718120805,0.5021788777032066,0.0041748312131658,0.8763209524650535,0.3157737473917041,151,155,143,137,0.5221843003412969,0.4914675767918088,0.6976190476190476,586,weight_decay,XGB,exp_hl100,all,27.0,selective_fixed_0.5,0.1
XGB_exp100,test_selective,0.5,0.5046554934823091,0.5045776113191843,0.5128205128205128,0.5045163170163169,0.5072463768115942,0.5185185185185185,0.5019157088122606,0.4906367041198501,0.5013594118463033,0.0091586534882692,0.8894180649699525,0.3200077870127683,140,136,131,130,0.5139664804469274,0.5027932960893855,0.6392857142857142,537,weight_decay,XGB,exp_hl100,all,27.0,selective_fixed_0.5,0.12
XGB_exp100,test_selective,0.5,0.5043103448275862,0.5049164482611201,0.5127118644067796,0.5041629497472495,0.4938775510204081,0.5330396475770925,0.5159817351598174,0.4767932489451477,0.5018866521682559,0.0098460825099787,0.914611689928014,0.328296394367201,121,124,113,106,0.5280172413793104,0.4892241379310345,0.5523809523809524,464,weight_decay,XGB,exp_hl100,all,27.0,selective_fixed_0.5,0.15
XGB_exp100,test_selective,0.5,0.4970930232558139,0.5004742547425474,0.5207756232686981,0.495861817750557,0.4771573604060913,0.573170731707317,0.5238095238095238,0.4277777777777777,0.5024390243902439,0.0009576527812832,0.975644848198638,0.3480798979362743,94,103,77,70,0.5726744186046512,0.4767441860465116,0.4095238095238095,344,weight_decay,XGB,exp_hl100,all,27.0,selective_fixed_0.5,0.2
XGB_linear03,val,0.5149999999999999,0.5923076923076923,0.5909090909090908,0.6293706293706294,0.5881895881895882,0.5844155844155844,0.6818181818181818,0.6037735849056604,0.5,0.5928622159090909,0.184976248756057,0.7125596654809531,0.2546258182469937,90,64,64,42,0.5923076923076923,0.5076923076923077,1.0,260,weight_decay,XGB,linear_03,all,27.0,val_f1_macro,
XGB_linear03,test,0.5149999999999999,0.5285714285714286,0.5272341776457516,0.3421926910299003,0.4874228761271951,0.5597826086956522,0.2464114832535885,0.5198170731707317,0.8080568720379147,0.5595591736774077,0.0658457572892044,0.7810552959000407,0.2830219074952138,103,81,341,315,0.219047619047619,0.4976190476190476,1.0,840,weight_decay,XGB,linear_03,all,27.0,val_f1_macro,
XGB_linear03_th05,test,0.5,0.5261904761904762,0.5249438762783737,0.3559870550161812,0.4906112299563015,0.55,0.2631578947368421,0.51875,0.7867298578199052,0.5595591736774077,0.0585643491236467,0.7810552959000407,0.2830219074952138,110,90,332,308,0.238095238095238,0.4976190476190476,1.0,840,weight_decay,XGB,linear_03,all,27.0,fixed_0.5,
XGB_linear03,test_selective,0.5,0.5252525252525253,0.5245544112489239,0.3426573426573426,0.485557920340529,0.5536723163841808,0.2481012658227848,0.5170731707317073,0.801007556675063,0.5648503013104613,0.058942578576933,0.7866623150052845,0.2851628034286283,98,79,318,297,0.2234848484848484,0.4987373737373737,0.9428571428571428,792,weight_decay,XGB,linear_03,all,27.0,selective_fixed_0.5,0.02
XGB_linear03,test_selective,0.5,0.5266666666666666,0.5235262323179881,0.3238095238095238,0.4798534798534798,0.551948051948052,0.22911051212938,0.5201342281879194,0.8179419525065963,0.5646864709940331,0.0582378651478429,0.79176296746889,0.2870640156273954,85,69,310,286,0.2053333333333333,0.4946666666666666,0.8928571428571429,750,weight_decay,XGB,linear_03,all,27.0,selective_fixed_0.5,0.04
XGB_linear03,test_selective,0.5,0.5286343612334802,0.5224896029267114,0.2945054945054945,0.4702957461502114,0.5537190082644629,0.2005988023952095,0.5232142857142857,0.8443804034582133,0.5680339608966505,0.0588251516517554,0.8013237937990123,0.2906053319939827,67,54,293,267,0.1776798825256975,0.4904552129221732,0.8107142857142857,681,weight_decay,XGB,linear_03,all,27.0,selective_fixed_0.5,0.06
XGB_linear03,test_selective,0.5,0.5287539936102237,0.5242871581268568,0.2679900744416873,0.4602612327449897,0.574468085106383,0.174757281553398,0.5206766917293233,0.8738170347003155,0.5804926852674241,0.0679822953415563,0.8107813958067469,0.2941501912963759,54,40,277,255,0.1501597444089457,0.4936102236421725,0.7452380952380953,626,weight_decay,XGB,linear_03,all,27.0,selective_fixed_0.5,0.08
XGB_linear03,test_selective,0.5,0.5362068965517242,0.5312425669568527,0.2670299727520436,0.4639059069308767,0.6049382716049383,0.1713286713286713,0.5250501002004008,0.891156462585034,0.5885305171019457,0.0901240301999479,0.8168470671843433,0.2960423442569846,49,32,262,237,0.1396551724137931,0.493103448275862,0.6904761904761905,580,weight_decay,XGB,linear_03,all,27.0,selective_fixed_0.5,0.1
XGB_linear03,test_selective,0.5,0.5427509293680297,0.5300359712230216,0.2407407407407407,0.4568065405831363,0.609375,0.15,0.5337552742616034,0.9100719424460432,0.5827338129496403,0.0927260135977462,0.8225920697037243,0.2977261659076973,39,25,253,221,0.1189591078066914,0.483271375464684,0.6404761904761904,538,weight_decay,XGB,linear_03,all,27.0,selective_fixed_0.5,0.12
XGB_linear03,test_selective,0.5,0.5399159663865546,0.5229202037351443,0.1978021978021978,0.4376345304180355,0.6,0.1184210526315789,0.5336426914153132,0.9274193548387096,0.5903013582342954,0.0782702716866627,0.8392067070031067,0.3038541894033961,27,18,230,201,0.0945378151260504,0.4789915966386555,0.5666666666666667,476,weight_decay,XGB,linear_03,all,27.0,selective_fixed_0.5,0.15
XGB_linear03,test_selective,0.5,0.5606060606060606,0.5212962962962963,0.1553398058252427,0.4292057390900957,0.6153846153846154,0.0888888888888888,0.5567567567567567,0.9537037037037036,0.5740997942386832,0.085626790970743,0.8455892157962386,0.3038344353012187,16,10,206,164,0.0656565656565656,0.4545454545454545,0.4714285714285714,396,weight_decay,XGB,linear_03,all,27.0,selective_fixed_0.5,0.2
LGBM_exp100,val,0.58,0.5769230769230769,0.5749289772727273,0.6283783783783784,0.5686534749034748,0.5670731707317073,0.7045454545454546,0.59375,0.4453125,0.5419034090909091,0.1552437805819224,0.8640846808397445,0.2992783680597627,93,71,57,39,0.6307692307692307,0.5076923076923077,1.0,260,weight_decay,LGBM,exp_hl100,all,27.0,val_f1_macro,
LGBM_exp100,test,0.58,0.5202380952380953,0.5197113313227057,0.4590604026845638,0.5140221799519076,0.5229357798165137,0.4090909090909091,0.5185185185185185,0.6303317535545023,0.5233792149481847,0.0404257197643309,0.811267707129086,0.2904569017706411,171,156,266,247,0.3892857142857143,0.4976190476190476,1.0,840,weight_decay,LGBM,exp_hl100,all,27.0,val_f1_macro,
LGBM_exp100_th05,test,0.5,0.5345238095238095,0.5346776570897299,0.5479768786127167,0.5341111386928614,0.5302013422818792,0.5669856459330144,0.539440203562341,0.5023696682464455,0.5233792149481847,0.0694982826548192,0.811267707129086,0.2904569017706411,237,210,212,181,0.5321428571428571,0.4976190476190476,1.0,840,weight_decay,LGBM,exp_hl100,all,27.0,fixed_0.5,
LGBM_exp100,test_selective,0.5,0.5342639593908629,0.5339953745160313,0.5518925518925519,0.5335420487335943,0.5355450236966824,0.5692695214105793,0.5327868852459017,0.4987212276214833,0.5211335656812282,0.0681611155410252,0.8190910640658026,0.293140939844427,226,196,195,171,0.5355329949238579,0.5038071065989848,0.938095238095238,788,weight_decay,LGBM,exp_hl100,all,27.0,selective_fixed_0.5,0.02
LGBM_exp100,test_selective,0.5,0.5332428765264586,0.5328086792564004,0.5520833333333334,0.5324156043437205,0.5367088607594936,0.5683646112600537,0.5292397660818714,0.4972527472527472,0.5189066965206376,0.0657827841526699,0.8281840831435371,0.2963148202350528,212,183,181,161,0.5359565807327001,0.5061058344640434,0.8773809523809524,737,weight_decay,LGBM,exp_hl100,all,27.0,selective_fixed_0.5,0.04
LGBM_exp100,test_selective,0.5,0.5180375180375181,0.5179160419790105,0.5322128851540616,0.5175945378151261,0.5191256830601093,0.5459770114942529,0.5168195718654435,0.4898550724637681,0.518615692153923,0.0358886248327359,0.8398948961850883,0.3008188211921459,190,176,169,158,0.5281385281385281,0.5021645021645021,0.825,693,weight_decay,LGBM,exp_hl100,all,27.0,selective_fixed_0.5,0.06
LGBM_exp100,test_selective,0.5,0.5245641838351822,0.5245931283905967,0.5327102803738317,0.5244196563159481,0.5229357798165137,0.5428571428571428,0.5263157894736842,0.5063291139240507,0.5183242917420132,0.049218902202146,0.8519814434109192,0.3046556492504357,171,156,160,144,0.5182250396196514,0.4992076069730586,0.7511904761904762,631,weight_decay,LGBM,exp_hl100,all,27.0,selective_fixed_0.5,0.08
LGBM_exp100,test_selective,0.5,0.5249110320284698,0.5243055555555556,0.5420240137221269,0.5242467573231706,0.535593220338983,0.5486111111111112,0.5131086142322098,0.5,0.5153588807785888,0.048656451696103,0.8704650789655405,0.3108678905614941,158,137,137,130,0.5249110320284698,0.5124555160142349,0.669047619047619,562,weight_decay,LGBM,exp_hl100,all,27.0,selective_fixed_0.5,0.1
LGBM_exp100,test_selective,0.5,0.5192307692307693,0.5181828950485667,0.5421245421245421,0.5180258338153074,0.5323741007194245,0.5522388059701493,0.5041322314049587,0.4841269841269841,0.5140665719023928,0.0364359933479458,0.8861409336015363,0.3164598904182,148,130,122,120,0.5346153846153846,0.5153846153846153,0.6190476190476191,520,weight_decay,LGBM,exp_hl100,all,27.0,selective_fixed_0.5,0.12
LGBM_exp100,test_selective,0.5,0.5193965517241379,0.518461366847624,0.5420944558521561,0.5182127608058966,0.5301204819277109,0.5546218487394958,0.5069767441860465,0.4823008849557522,0.5133487023127836,0.0370098770685699,0.9059838215804374,0.3228294033032228,132,117,109,106,0.5366379310344828,0.5129310344827587,0.5523809523809524,464,weight_decay,LGBM,exp_hl100,all,27.0,selective_fixed_0.5,0.15
LGBM_exp100,test_selective,0.5,0.5260115606936416,0.5253568682512619,0.5444444444444444,0.5252342704149933,0.5355191256830601,0.5536723163841808,0.5153374233128835,0.4970414201183432,0.5116170226991609,0.0507850925489752,0.9546357049975394,0.3365170123878684,98,85,84,79,0.5289017341040463,0.5115606936416185,0.4119047619047619,346,weight_decay,LGBM,exp_hl100,all,27.0,selective_fixed_0.5,0.2
LGBM_step50_3,val,0.4674999999999999,0.573076923076923,0.5705492424242424,0.6360655737704918,0.559893252001525,0.5606936416184971,0.7348484848484849,0.5977011494252874,0.40625,0.5547466856060606,0.149496705730161,0.7572804166646233,0.2725344205980739,97,76,52,35,0.6653846153846154,0.5076923076923077,1.0,260,weight_decay,LGBM,step_50pct_3x,all,27.0,val_f1_macro,
LGBM_step50_3,test,0.4674999999999999,0.5285714285714286,0.5275289689108597,0.3944954128440367,0.5042652502816675,0.5466101694915254,0.3086124401913875,0.5215231788079471,0.7464454976303317,0.5580058504727998,0.0612477073387886,0.8060497827441313,0.2905123968430052,129,107,315,289,0.2809523809523809,0.4976190476190476,1.0,840,weight_decay,LGBM,step_50pct_3x,all,27.0,val_f1_macro,
LGBM_step50_3_th05,test,0.5,0.5190476190476191,0.5177781809111318,0.3420195439739413,0.4815163385910982,0.5357142857142857,0.2511961722488038,0.5139751552795031,0.7843601895734598,0.5580058504727998,0.0420330315671041,0.8060497827441313,0.2905123968430052,105,91,331,313,0.2333333333333333,0.4976190476190476,1.0,840,weight_decay,LGBM,step_50pct_3x,all,27.0,fixed_0.5,
LGBM_step50_3,test_selective,0.5,0.5225,0.5177148001575482,0.3344947735191638,0.481087542705001,0.5303867403314917,0.2442748091603053,0.5201938610662359,0.7911547911547911,0.5550074710380053,0.0423326173442972,0.8115661897656341,0.292473680759778,96,85,322,297,0.22625,0.49125,0.9523809523809524,800,weight_decay,LGBM,step_50pct_3x,all,27.0,selective_fixed_0.5,0.02
LGBM_step50_3,test_selective,0.5,0.5245683930942895,0.5195187354456283,0.3193916349809886,0.4770427562660044,0.5384615384615384,0.227027027027027,0.5209380234505863,0.8120104438642297,0.5599675393409075,0.048154009896352,0.8187009681599374,0.294996768793014,84,72,311,286,0.2071713147410358,0.4913678618857902,0.8964285714285715,753,weight_decay,LGBM,step_50pct_3x,all,27.0,selective_fixed_0.5,0.04
LGBM_step50_3,test_selective,0.5,0.5253521126760563,0.5200969925945915,0.3022774327122153,0.4713094740935676,0.5447761194029851,0.2091690544412607,0.5208333333333334,0.8310249307479224,0.5649937692973196,0.0513527542742742,0.8262758358837707,0.2977073874744077,73,61,300,276,0.1887323943661971,0.4915492957746479,0.8452380952380952,710,weight_decay,LGBM,step_50pct_3x,all,27.0,selective_fixed_0.5,0.06
LGBM_step50_3,test_selective,0.5,0.5354449472096531,0.528105539167486,0.3,0.4761851015801354,0.5689655172413793,0.2037037037037037,0.5283363802559415,0.8525073746312685,0.5670818310936305,0.0739556933735552,0.8326781981325907,0.2995831181569703,66,50,289,258,0.1749622926093514,0.4886877828054298,0.7892857142857143,663,weight_decay,LGBM,step_50pct_3x,all,27.0,selective_fixed_0.5,0.08
LGBM_step50_3,test_selective,0.5,0.533011272141707,0.5234850214868484,0.2676767676767677,0.4624435847840102,0.5638297872340425,0.1754966887417218,0.5275142314990512,0.8714733542319749,0.569173119641263,0.0655013930026192,0.8428959182304777,0.3033243152236825,53,41,278,249,0.1513687600644122,0.4863123993558776,0.7392857142857143,621,weight_decay,LGBM,step_50pct_3x,all,27.0,selective_fixed_0.5,0.1
LGBM_step50_3,test_selective,0.5,0.5325131810193322,0.5147415735902325,0.2222222222222222,0.4440256839754327,0.5352112676056338,0.1402214022140221,0.5321285140562249,0.889261744966443,0.5629039847445454,0.0445577007243076,0.8558808933969322,0.3078628037287249,38,33,265,233,0.1247803163444639,0.4762741652021089,0.6773809523809524,569,weight_decay,LGBM,step_50pct_3x,all,27.0,selective_fixed_0.5,0.12
LGBM_step50_3,test_selective,0.5,0.5405405405405406,0.5112859712230216,0.184931506849315,0.4325195168655177,0.5192307692307693,0.1125,0.5429184549356223,0.9100719424460432,0.5513489208633093,0.0374543550331603,0.8654241880409318,0.3104264082909533,27,25,253,213,0.1003861003861003,0.4633204633204633,0.6166666666666667,518,weight_decay,LGBM,step_50pct_3x,all,27.0,selective_fixed_0.5,0.15
LGBM_step50_3,test_selective,0.5,0.5496535796766744,0.5145599793840999,0.1409691629955947,0.4179024218733842,0.5714285714285714,0.0804020100502512,0.5481481481481482,0.9487179487179488,0.5608169050380105,0.0590090598443212,0.8855616053707814,0.3158819449003275,16,12,222,183,0.0646651270207852,0.4595842956120092,0.5154761904761904,433,weight_decay,LGBM,step_50pct_3x,all,27.0,selective_fixed_0.5,0.2
LGBM_linear01,val,0.5399999999999999,0.573076923076923,0.5722064393939394,0.5992779783393501,0.5712439274412799,0.5724137931034483,0.6287878787878788,0.5739130434782609,0.515625,0.570608428030303,0.1453667077245959,0.7386851274813226,0.2660382381183216,83,62,66,49,0.5576923076923077,0.5076923076923077,1.0,260,weight_decay,LGBM,linear_01,all,27.0,val_f1_macro,
LGBM_linear01,test,0.5399999999999999,0.513095238095238,0.5116499240345586,0.2984562607204116,0.4628106280812633,0.5272727272727272,0.208133971291866,0.5096296296296297,0.8151658767772512,0.5400405904895803,0.0293226756831168,0.8158423233716703,0.2942542414980937,87,78,344,331,0.1964285714285714,0.4976190476190476,1.0,840,weight_decay,LGBM,linear_01,all,27.0,val_f1_macro,
LGBM_linear01_th05,test,0.5,0.5190476190476191,0.5177781809111318,0.3420195439739413,0.4815163385910982,0.5357142857142857,0.2511961722488038,0.5139751552795031,0.7843601895734598,0.5400405904895803,0.0420330315671041,0.8158423233716703,0.2942542414980937,105,91,331,313,0.2333333333333333,0.4976190476190476,1.0,840,weight_decay,LGBM,linear_01,all,27.0,fixed_0.5,
LGBM_linear01,test_selective,0.5,0.51375,0.5123815595389885,0.3281519861830743,0.4735764828075018,0.5248618784530387,0.2386934673366834,0.5105008077544426,0.7860696517412935,0.5424760619015475,0.0295920666644456,0.822201359145241,0.2965790716803356,95,86,316,303,0.22625,0.4975,0.9523809523809524,800,weight_decay,LGBM,linear_01,all,27.0,selective_fixed_0.5,0.02
LGBM_linear01,test_selective,0.5,0.5166444740346205,0.514033109200783,0.3240223463687151,0.4739282716299534,0.5272727272727272,0.2338709677419354,0.5136518771331058,0.7941952506596306,0.5439470025817801,0.0338909853095451,0.8300902130942974,0.2993530441212879,87,78,301,285,0.2197070572569907,0.4953395472703062,0.8940476190476191,751,weight_decay,LGBM,linear_01,all,27.0,selective_fixed_0.5,0.04
LGBM_linear01,test_selective,0.5,0.518361581920904,0.5149640861931365,0.3054989816700611,0.4684251665107062,0.5319148936170213,0.2142857142857142,0.5149911816578483,0.8156424581005587,0.5463846767757382,0.0374674940019984,0.837989871212265,0.302142603023025,75,66,292,275,0.1991525423728813,0.4943502824858757,0.8428571428571429,708,weight_decay,LGBM,linear_01,all,27.0,selective_fixed_0.5,0.06
LGBM_linear01,test_selective,0.5,0.5197568389057751,0.5126164596273292,0.2651162790697674,0.4542285684287889,0.5277777777777778,0.1770186335403726,0.5181818181818182,0.8482142857142857,0.5441992014196984,0.0340542915625212,0.8484287694453213,0.3058232577436086,57,51,285,265,0.1641337386018237,0.4893617021276595,0.7833333333333333,658,weight_decay,LGBM,linear_01,all,27.0,selective_fixed_0.5,0.08
LGBM_linear01,test_selective,0.5,0.5225806451612903,0.5122423686978619,0.241025641025641,0.446395173453997,0.5280898876404494,0.1561461794019933,0.5216572504708098,0.8683385579937304,0.5426946750122372,0.0349005102089207,0.856187272753319,0.3083795687327261,47,42,277,254,0.1435483870967742,0.4854838709677419,0.7380952380952381,620,weight_decay,LGBM,linear_01,all,27.0,selective_fixed_0.5,0.1
LGBM_linear01,test_selective,0.5,0.5243055555555556,0.5124361898555447,0.2126436781609195,0.435923829130211,0.5362318840579711,0.1326164874551971,0.5226824457593688,0.8922558922558923,0.5462269046498437,0.0382797542003763,0.8664580294423176,0.3117777088732815,37,32,265,242,0.1197916666666666,0.484375,0.6857142857142857,576,weight_decay,LGBM,linear_01,all,27.0,selective_fixed_0.5,0.12
LGBM_linear01,test_selective,0.5,0.533203125,0.5192193109770071,0.2006688963210702,0.4355068619536386,0.5769230769230769,0.1214574898785425,0.5282608695652173,0.9169811320754716,0.5516156137804598,0.0635855797700611,0.8800697625137122,0.315605532474465,30,22,243,217,0.1015625,0.482421875,0.6095238095238096,512,weight_decay,LGBM,linear_01,all,27.0,selective_fixed_0.5,0.15
LGBM_linear01,test_selective,0.5,0.5515587529976019,0.5236313236313237,0.1614349775784753,0.4276896655486484,0.6428571428571429,0.0923076923076923,0.5449871465295629,0.954954954954955,0.5394317394317394,0.0942232369937825,0.8975897748650631,0.3188132692587513,18,10,212,177,0.0671462829736211,0.4676258992805755,0.4964285714285714,417,weight_decay,LGBM,linear_01,all,27.0,selective_fixed_0.5,0.2
LGBM_linear03,val,0.5225,0.5769230769230769,0.5749289772727273,0.6283783783783784,0.5686534749034748,0.5670731707317073,0.7045454545454546,0.59375,0.4453125,0.5648082386363635,0.1552437805819224,0.7338837098000914,0.2639771542002555,93,71,57,39,0.6307692307692307,0.5076923076923077,1.0,260,weight_decay,LGBM,linear_03,all,27.0,val_f1_macro,
LGBM_linear03,test,0.5225,0.5083333333333333,0.5069105875416676,0.2964224872231686,0.4592816919189951,0.514792899408284,0.208133971291866,0.5067064083457526,0.8056872037914692,0.5489126737567745,0.0172379145095642,0.7912621867000537,0.2858227312233202,87,82,340,331,0.2011904761904762,0.4976190476190476,1.0,840,weight_decay,LGBM,linear_03,all,27.0,val_f1_macro,
LGBM_linear03_th05,test,0.5,0.5190476190476191,0.5177895190367128,0.3441558441558441,0.4822282980177717,0.5353535353535354,0.2535885167464115,0.514018691588785,0.7819905213270142,0.5489126737567745,0.0419120071357914,0.7912621867000537,0.2858227312233202,106,92,330,312,0.2357142857142857,0.4976190476190476,1.0,840,weight_decay,LGBM,linear_03,all,27.0,fixed_0.5,
LGBM_linear03,test_selective,0.5,0.5158428390367554,0.5126277231540389,0.3202846975088968,0.4721502227701964,0.5232558139534884,0.2307692307692307,0.513776337115073,0.7944862155388471,0.5494376968061179,0.0305820781338462,0.7978712215006512,0.2882717106553877,90,82,317,300,0.2179974651457541,0.494296577946768,0.9392857142857144,789,weight_decay,LGBM,linear_03,all,27.0,selective_fixed_0.5,0.02
LGBM_linear03,test_selective,0.5,0.5175675675675676,0.5127279635258358,0.3040935672514619,0.4674552634602708,0.5234899328859061,0.2142857142857142,0.5160744500846024,0.8111702127659575,0.5515913607668926,0.0317355958939117,0.8045409974752838,0.2906738718525646,78,71,305,286,0.2013513513513513,0.4918918918918919,0.8809523809523809,740,weight_decay,LGBM,linear_03,all,27.0,selective_fixed_0.5,0.04
LGBM_linear03,test_selective,0.5,0.5230547550432276,0.512156487756205,0.285097192224622,0.4636296771933921,0.515625,0.1970149253731343,0.5247349823321554,0.8272980501392758,0.5450629859061239,0.0313252495939457,0.8107054428282094,0.2927627556017832,66,62,297,269,0.1844380403458213,0.4827089337175792,0.8261904761904761,694,weight_decay,LGBM,linear_03,all,27.0,selective_fixed_0.5,0.06
LGBM_linear03,test_selective,0.5,0.5201863354037267,0.5069072115152393,0.2625298329355608,0.4534743526012672,0.5,0.1779935275080906,0.5243445692883895,0.835820895522388,0.5464618654301309,0.0183386525853076,0.8205275525308905,0.2964281772032784,55,55,280,254,0.170807453416149,0.4798136645962733,0.7666666666666667,644,weight_decay,LGBM,linear_03,all,27.0,selective_fixed_0.5,0.08
